P2852	תקלה P2852 - Shift Fork Position Sensor C/D Correlation	Shift Fork Position Sensor C/D Correlation
P2853	Clutch A Pressure Discharge ביצועים לקויים	Clutch A Pressure Discharge Performance
P2854	Clutch B Pressure Discharge ביצועים לקויים	Clutch B Pressure Discharge Performance
P2855	Clutch A Pressure Charge ביצועים לקויים	Clutch A Pressure Charge Performance
P2856	Clutch B Pressure Charge ביצועים לקויים	Clutch B Pressure Charge Performance
P2857	Clutch A Pressure Engagement ביצועים לקויים/Too Low	Clutch A Pressure Engagement Performance/Too Low
P2858	Clutch B Pressure Engagement ביצועים לקויים/Too Low	Clutch B Pressure Engagement Performance/Too Low
P2859	Clutch A Pressure Disengagement ביצועים לקויים/Too Low	Clutch A Pressure Disengagement Performance/Too Low
P285A	Clutch B Pressure Disengagement ביצועים לקויים/Too Low	Clutch B Pressure Disengagement Performance/Too Low
P285B	Shift Fork A Actuator מעגל • נתק / מעגל פתוח	Shift Fork A Actuator Circuit/Open
P285C	Shift Fork A Actuator ביצועים לקויים	Shift Fork A Actuator Performance
P285D	Shift Fork A Actuator מעגל • מתח נמוך	Shift Fork A Actuator Circuit Low
P285E	Shift Fork A Actuator מעגל • מתח גבוה	Shift Fork A Actuator Circuit High
P285F	Shift Fork B Actuator מעגל • נתק / מעגל פתוח	Shift Fork B Actuator Circuit/Open
P2860	Shift Fork B Actuator ביצועים לקויים	Shift Fork B Actuator Performance
P2861	Shift Fork B Actuator מעגל • מתח נמוך	Shift Fork B Actuator Circuit Low
P2862	Shift Fork B Actuator מעגל • מתח גבוה	Shift Fork B Actuator Circuit High
P2863	Shift Fork E Position מעגל	Shift Fork E Position Circuit
P2864	Shift Fork E Position מעגל • חריגה מטווח / ביצועים לקויים	Shift Fork E Position Circuit Range/Performance
P2865	Shift Fork E Position מעגל • מתח נמוך	Shift Fork E Position Circuit Low
P2866	Shift Fork E Position מעגל • מתח גבוה	Shift Fork E Position Circuit High
P2867	Shift Fork E Position מעגל • תקלה לסירוגין	Shift Fork E Position Circuit Intermittent
P2868	תקלה P2868 - Shift Fork E Position Sensor Incorrect Neutral Position Indicated	Shift Fork E Position Sensor Incorrect Neutral Position Indicated
P2869	תקלה P2869 - Shift Fork E Stuck	Shift Fork E Stuck
P286A	תקלה P286A - Shift Fork E Unrequested Movement	Shift Fork E Unrequested Movement
P286B	תקלה P286B - Clutch A Pressure Engagement Too High	Clutch A Pressure Engagement Too High
P286C	תקלה P286C - Clutch A Pressure Disengagement Too High	Clutch A Pressure Disengagement Too High
P286D	Clutch A Engagement Time ביצועים לקויים/Too Slow	Clutch A Engagement Time Performance/Too Slow
P286E	תקלה P286E - Clutch A Engagement Time Too Fast	Clutch A Engagement Time Too Fast
P286F	Clutch A Disengagement Time ביצועים לקויים/Too Slow	Clutch A Disengagement Time Performance/Too Slow
P2870	תקלה P2870 - Clutch A Disengagement Time Too Fast	Clutch A Disengagement Time Too Fast
P2871	Clutch A ביצועים לקויים/Stuck Disengaged	Clutch A Performance/Stuck Disengaged
P2872	תקלה P2872 - Clutch A Stuck Engaged	Clutch A Stuck Engaged
P2873	תקלה P2873 - Clutch B Pressure Engagement Too High	Clutch B Pressure Engagement Too High
P2874	תקלה P2874 - Clutch B Pressure Disengagement Too High	Clutch B Pressure Disengagement Too High
P2875	Clutch B Engagement Time ביצועים לקויים/Too Slow	Clutch B Engagement Time Performance/Too Slow
P2876	תקלה P2876 - Clutch B Engagement Time Too Fast	Clutch B Engagement Time Too Fast
P2877	Clutch B Disengagement Time ביצועים לקויים/Too Slow	Clutch B Disengagement Time Performance/Too Slow
P2878	תקלה P2878 - Clutch B Disengagement Time Too Fast	Clutch B Disengagement Time Too Fast
P2879	Clutch B ביצועים לקויים/Stuck Disengaged	Clutch B Performance/Stuck Disengaged
P287A	תקלה P287A - Clutch B Stuck Engaged	Clutch B Stuck Engaged
P287B	תקלה P287B - Shift Fork A Calibration Not Learned	Shift Fork A Calibration Not Learned
P287C	תקלה P287C - Transmission Adaptive Values Not Learned	Transmission Adaptive Values Not Learned
P287D	תקלה P287D - Electric/Auxiliary Transmission Fluid Pump Motor Torque Out Of Range	Electric/Auxiliary Transmission Fluid Pump Motor Torque Out Of Range
P287E	Engine Disconnect Clutch Actuator מעגל • נתק / מעגל פתוח	Engine Disconnect Clutch Actuator Circuit/Open
P287F	Engine Disconnect Clutch Actuator מעגל • חריגה מטווח / ביצועים לקויים	Engine Disconnect Clutch Actuator Circuit Range/Performance
P2880	Engine Disconnect Clutch Actuator מעגל • מתח נמוך	Engine Disconnect Clutch Actuator Circuit Low
P2881	Engine Disconnect Clutch Actuator מעגל • מתח גבוה	Engine Disconnect Clutch Actuator Circuit High
P2882	תקלה P2882 - Engine Disconnect Clutch Excessive Slippage	Engine Disconnect Clutch Excessive Slippage
P2883	תקלה P2883 - Engine Disconnect Clutch Temperature Too High	Engine Disconnect Clutch Temperature Too High
P2884	Engine Disconnect Clutch תקוע במצב פתוח	Engine Disconnect Clutch Stuck Open
P2885	תקלה P2885 - Engine Disconnect Clutch Engagement Fault	Engine Disconnect Clutch Engagement Fault
P2886	Engine Disconnect Clutch תקוע במצב סגור	Engine Disconnect Clutch Stuck Closed
P2887	Park Lock/Pawl Actuator מעגל	Park Lock/Pawl Actuator Circuit
P2888	Park Lock/Pawl Actuator מעגל • נתק / מעגל פתוח	Park Lock/Pawl Actuator Circuit/Open
P2889	Park Lock/Pawl Actuator מעגל • מתח נמוך	Park Lock/Pawl Actuator Circuit Low
P288A	Park Lock/Pawl Actuator מעגל • מתח גבוה	Park Lock/Pawl Actuator Circuit High
P288B	Park Lock/Pawl Actuator מעגל ביצועים לקויים	Park Lock/Pawl Actuator Circuit Performance
P288C	Engine Disconnect Clutch Actuator מעגל בקרה Driver Current/Temperature Too High	Engine Disconnect Clutch Actuator Control Circuit Driver Current/Temperature Too High
P288D	תקלה P288D - Shift Fork B Calibration Not Learned	Shift Fork B Calibration Not Learned
P288E	Shift Fork “A” Actuator מעגל בקרה Driver Current/Temperature Too High	Shift Fork “A” Actuator Control Circuit Driver Current/Temperature Too High
P288F	Shift Fork “B” Actuator מעגל בקרה Driver Current/Temperature Too High	Shift Fork “B” Actuator Control Circuit Driver Current/Temperature Too High
P2890	צילינדר 1 Ion Current Sense מעגל	Cylinder 1 Ion Current Sense Circuit
P2891	צילינדר 1 Ion Current Sense מעגל • חריגה מטווח / ביצועים לקויים	Cylinder 1 Ion Current Sense Circuit Range/Performance
P2892	צילינדר 1 Ion Current Sense מעגל • מתח נמוך	Cylinder 1 Ion Current Sense Circuit Low
P2893	צילינדר 1 Ion Current Sense מעגל • מתח גבוה	Cylinder 1 Ion Current Sense Circuit High
P2894	צילינדר 2 Ion Current Sense מעגל	Cylinder 2 Ion Current Sense Circuit
P2895	צילינדר 2 Ion Current Sense מעגל • חריגה מטווח / ביצועים לקויים	Cylinder 2 Ion Current Sense Circuit Range/Performance
P2896	צילינדר 2 Ion Current Sense מעגל • מתח נמוך	Cylinder 2 Ion Current Sense Circuit Low
P2897	צילינדר 2 Ion Current Sense מעגל • מתח גבוה	Cylinder 2 Ion Current Sense Circuit High
P2898	צילינדר 3 Ion Current Sense מעגל	Cylinder 3 Ion Current Sense Circuit
P2899	צילינדר 3 Ion Current Sense מעגל • חריגה מטווח / ביצועים לקויים	Cylinder 3 Ion Current Sense Circuit Range/Performance
P289A	צילינדר 3 Ion Current Sense מעגל • מתח נמוך	Cylinder 3 Ion Current Sense Circuit Low
P289B	צילינדר 3 Ion Current Sense מעגל • מתח גבוה	Cylinder 3 Ion Current Sense Circuit High
P289C	צילינדר 4 Ion Current Sense מעגל	Cylinder 4 Ion Current Sense Circuit
P289D	צילינדר 4 Ion Current Sense מעגל • חריגה מטווח / ביצועים לקויים	Cylinder 4 Ion Current Sense Circuit Range/Performance
P289E	צילינדר 4 Ion Current Sense מעגל • מתח נמוך	Cylinder 4 Ion Current Sense Circuit Low
P289F	צילינדר 4 Ion Current Sense מעגל • מתח גבוה	Cylinder 4 Ion Current Sense Circuit High
P28A0	צילינדר 5 Ion Current Sense מעגל	Cylinder 5 Ion Current Sense Circuit
P28A1	צילינדר 5 Ion Current Sense מעגל • חריגה מטווח / ביצועים לקויים	Cylinder 5 Ion Current Sense Circuit Range/Performance
P28A2	צילינדר 5 Ion Current Sense מעגל • מתח נמוך	Cylinder 5 Ion Current Sense Circuit Low
P28A3	צילינדר 5 Ion Current Sense מעגל • מתח גבוה	Cylinder 5 Ion Current Sense Circuit High
P28A4	צילינדר 6 Ion Current Sense מעגל	Cylinder 6 Ion Current Sense Circuit
P28A5	צילינדר 6 Ion Current Sense מעגל • חריגה מטווח / ביצועים לקויים	Cylinder 6 Ion Current Sense Circuit Range/Performance
P28A6	צילינדר 6 Ion Current Sense מעגל • מתח נמוך	Cylinder 6 Ion Current Sense Circuit Low
P28A7	צילינדר 6 Ion Current Sense מעגל • מתח גבוה	Cylinder 6 Ion Current Sense Circuit High
P28A8	צילינדר 7 Ion Current Sense מעגל	Cylinder 7 Ion Current Sense Circuit
P28A9	צילינדר 7 Ion Current Sense מעגל • חריגה מטווח / ביצועים לקויים	Cylinder 7 Ion Current Sense Circuit Range/Performance
P28AA	צילינדר 7 Ion Current Sense מעגל • מתח נמוך	Cylinder 7 Ion Current Sense Circuit Low
P28AB	צילינדר 7 Ion Current Sense מעגל • מתח גבוה	Cylinder 7 Ion Current Sense Circuit High
P28AC	צילינדר 8 Ion Current Sense מעגל	Cylinder 8 Ion Current Sense Circuit
P28AD	צילינדר 8 Ion Current Sense מעגל • חריגה מטווח / ביצועים לקויים	Cylinder 8 Ion Current Sense Circuit Range/Performance
P28AE	צילינדר 8 Ion Current Sense מעגל • מתח נמוך	Cylinder 8 Ion Current Sense Circuit Low
P28AF	צילינדר 8 Ion Current Sense מעגל • מתח גבוה	Cylinder 8 Ion Current Sense Circuit High
P28B0	צילינדר 9 Ion Current Sense מעגל	Cylinder 9 Ion Current Sense Circuit
P28B1	צילינדר 9 Ion Current Sense מעגל • חריגה מטווח / ביצועים לקויים	Cylinder 9 Ion Current Sense Circuit Range/Performance
P28B2	צילינדר 9 Ion Current Sense מעגל • מתח נמוך	Cylinder 9 Ion Current Sense Circuit Low
P28B3	צילינדר 9 Ion Current Sense מעגל • מתח גבוה	Cylinder 9 Ion Current Sense Circuit High
P28B4	צילינדר 10 Ion Current Sense מעגל	Cylinder 10 Ion Current Sense Circuit
P28B5	צילינדר 10 Ion Current Sense מעגל • חריגה מטווח / ביצועים לקויים	Cylinder 10 Ion Current Sense Circuit Range/Performance
P28B6	צילינדר 10 Ion Current Sense מעגל • מתח נמוך	Cylinder 10 Ion Current Sense Circuit Low
P28B7	צילינדר 10 Ion Current Sense מעגל • מתח גבוה	Cylinder 10 Ion Current Sense Circuit High
P28B8	צילינדר 11 Ion Current Sense מעגל	Cylinder 11 Ion Current Sense Circuit
P28B9	צילינדר 11 Ion Current Sense מעגל • חריגה מטווח / ביצועים לקויים	Cylinder 11 Ion Current Sense Circuit Range/Performance
P28BA	צילינדר 11 Ion Current Sense מעגל • מתח נמוך	Cylinder 11 Ion Current Sense Circuit Low
P28BB	צילינדר 11 Ion Current Sense מעגל • מתח גבוה	Cylinder 11 Ion Current Sense Circuit High
P28BC	צילינדר 12 Ion Current Sense מעגל	Cylinder 12 Ion Current Sense Circuit
P28BD	צילינדר 12 Ion Current Sense מעגל • חריגה מטווח / ביצועים לקויים	Cylinder 12 Ion Current Sense Circuit Range/Performance
P28BE	צילינדר 12 Ion Current Sense מעגל • מתח נמוך	Cylinder 12 Ion Current Sense Circuit Low
P28BF	צילינדר 12 Ion Current Sense מעגל • מתח גבוה	Cylinder 12 Ion Current Sense Circuit High
P28C0	Ion Sense Module Supply Voltage מעגל	Ion Sense Module Supply Voltage Circuit
P28C1	תקלה P28C1 - Ion Sense Module Supply Voltage Low	Ion Sense Module Supply Voltage Low
P28C2	תקלה P28C2 - Ion Sense Module Supply Voltage High	Ion Sense Module Supply Voltage High
P28C3	מערכת EVAP High Load Purge Line B ביצועים לקויים	EVAP System High Load Purge Line B Performance
P28C4	Clutch A Motor Phase U-V-W מעגל • מתח נמוך	Clutch A Motor Phase U-V-W Circuit Low
P28C5	Clutch A Motor Phase U-V-W מעגל • מתח גבוה	Clutch A Motor Phase U-V-W Circuit High
P28C6	Clutch A Motor Phase U-V-W מעגל • נתק / מעגל פתוח	Clutch A Motor Phase U-V-W Circuit/Open
P28C7	Clutch A Motor Phase U-V-W ביצועים לקויים	Clutch A Motor Phase U-V-W Performance
P28C8	Clutch A Pump Motor ביצועים לקויים	Clutch A Pump Motor Performance
P28C9	תקלה P28C9 - Clutch A Motor Overspeed	Clutch A Motor Overspeed
P28CA	תקלה P28CA - Clutch A Motor Underspeed	Clutch A Motor Underspeed
P28CB	Clutch A Motor Position Sensor מעגל • נתק / מעגל פתוח	Clutch A Motor Position Sensor Circuit/Open
P28CC	Clutch A Motor Position Sensor מעגל • חריגה מטווח / ביצועים לקויים	Clutch A Motor Position Sensor Circuit Range/Performance
P28CD	Clutch A Pressure Sensor מעגל • נתק / מעגל פתוח	Clutch A Pressure Sensor Circuit/Open
P28CE	Clutch A Pressure Sensor מעגל • מתח נמוך	Clutch A Pressure Sensor Circuit Low
P28CF	Clutch A Pressure Sensor מעגל • מתח גבוה	Clutch A Pressure Sensor Circuit High
P28D0	Clutch A Pressure Sensor מעגל • חריגה מטווח / ביצועים לקויים	Clutch A Pressure Sensor Circuit Range/Performance
P28D1	תקלה P28D1 - Clutch A Motor Driver Current/Temperature Too High	Clutch A Motor Driver Current/Temperature Too High
P28D2	Clutch B Motor Phase U-V-W מעגל • מתח נמוך	Clutch B Motor Phase U-V-W Circuit Low
